Year,Month,State,Age Group,COVID-19 Deaths,Total COVID Deaths,Death Proportion
2020,2,Indiana,40-49 years,0.0,0.0,0.0
2020,2,Indiana,50-64 years,0.0,0.0,0.0
2020,2,Indiana,65-74 years,0.0,0.0,0.0
2020,2,Indiana,75-84 years,0.0,0.0,0.0
2020,2,Indiana,85 years and over,0.0,0.0,0.0
2020,2,Iowa,0-17 years,0.0,0.0,0.0
2020,2,Iowa,18-29 years,0.0,0.0,0.0
2020,2,Iowa,30-39 years,0.0,0.0,0.0
2020,2,Iowa,40-49 years,0.0,0.0,0.0
2020,2,Iowa,50-64 years,0.0,0.0,0.0
2020,2,Iowa,65-74 years,0.0,0.0,0.0
2020,2,Iowa,75-84 years,0.0,0.0,0.0
2020,2,Iowa,85 years and over,0.0,0.0,0.0
2020,2,Kansas,0-17 years,0.0,0.0,0.0
2020,2,Kansas,18-29 years,0.0,0.0,0.0
2020,2,Kansas,30-39 years,0.0,0.0,0.0
2020,2,Kansas,40-49 years,0.0,0.0,0.0
2020,2,Kansas,50-64 years,0.0,0.0,0.0
2020,2,Kansas,65-74 years,0.0,0.0,0.0
2020,2,Kansas,75-84 years,0.0,0.0,0.0
2020,2,Kansas,85 years and over,0.0,0.0,0.0
2020,2,Kentucky,0-17 years,0.0,0.0,0.0
2020,2,Kentucky,18-29 years,0.0,0.0,0.0
2020,2,Kentucky,30-39 years,0.0,0.0,0.0
2020,2,Kentucky,40-49 years,0.0,0.0,0.0
2020,2,Kentucky,50-64 years,0.0,0.0,0.0
2020,2,Kentucky,65-74 years,0.0,0.0,0.0
2020,2,Kentucky,75-84 years,0.0,0.0,0.0
2020,2,Kentucky,85 years and over,0.0,0.0,0.0
2020,2,Louisiana,0-17 years,0.0,0.0,0.0
2020,2,Louisiana,18-29 years,0.0,0.0,0.0
2020,2,Louisiana,30-39 years,0.0,0.0,0.0
2020,2,Louisiana,40-49 years,0.0,0.0,0.0
2020,2,Louisiana,50-64 years,0.0,0.0,0.0
2020,2,Louisiana,65-74 years,0.0,0.0,0.0
2020,2,Louisiana,75-84 years,0.0,0.0,0.0
2020,2,Louisiana,85 years and over,0.0,0.0,0.0
2020,2,Maine,0-17 years,0.0,0.0,0.0
2020,2,Maine,18-29 years,0.0,0.0,0.0
2020,2,Maine,30-39 years,0.0,0.0,0.0
2020,2,Maine,40-49 years,0.0,0.0,0.0
2020,2,Maine,50-64 years,0.0,0.0,0.0
2020,2,Maine,65-74 years,0.0,0.0,0.0
2020,2,Maine,75-84 years,0.0,0.0,0.0
2020,2,Maine,85 years and over,0.0,0.0,0.0
2020,2,Maryland,0-17 years,0.0,0.0,0.0
2020,2,Maryland,18-29 years,0.0,0.0,0.0
2020,2,Maryland,30-39 years,0.0,0.0,0.0
2020,2,Maryland,40-49 years,0.0,0.0,0.0
2020,2,Maryland,50-64 years,0.0,0.0,0.0
2020,2,Maryland,65-74 years,0.0,0.0,0.0
2020,2,Maryland,75-84 years,0.0,0.0,0.0
2020,2,Maryland,85 years and over,0.0,0.0,0.0
2020,2,Massachusetts,0-17 years,0.0,0.0,0.0
2020,2,Massachusetts,18-29 years,0.0,0.0,0.0
2020,2,Massachusetts,30-39 years,0.0,0.0,0.0
2020,2,Massachusetts,40-49 years,0.0,0.0,0.0
2020,2,Massachusetts,50-64 years,0.0,0.0,0.0
2020,2,Massachusetts,65-74 years,0.0,0.0,0.0
2020,2,Massachusetts,75-84 years,0.0,0.0,0.0
2020,2,Massachusetts,85 years and over,0.0,0.0,0.0
2020,2,Michigan,0-17 years,0.0,0.0,0.0
2020,2,Michigan,18-29 years,0.0,0.0,0.0
2020,2,Michigan,30-39 years,0.0,0.0,0.0
2020,2,Michigan,40-49 years,0.0,0.0,0.0
2020,2,Michigan,50-64 years,0.0,0.0,0.0
2020,2,Michigan,65-74 years,0.0,0.0,0.0
2020,2,Michigan,75-84 years,0.0,0.0,0.0
2020,2,Michigan,85 years and over,0.0,0.0,0.0
2020,2,Minnesota,0-17 years,0.0,0.0,0.0
2020,2,Minnesota,18-29 years,0.0,0.0,0.0
2020,2,Minnesota,30-39 years,0.0,0.0,0.0
2020,2,Minnesota,40-49 years,0.0,0.0,0.0
2020,2,Minnesota,50-64 years,0.0,0.0,0.0
2020,2,Minnesota,65-74 years,0.0,0.0,0.0
2020,2,Minnesota,75-84 years,0.0,0.0,0.0
2020,2,Minnesota,85 years and over,0.0,0.0,0.0
2020,2,Mississippi,0-17 years,0.0,0.0,0.0
2020,2,Mississippi,18-29 years,0.0,0.0,0.0
2020,2,Mississippi,30-39 years,0.0,0.0,0.0
2020,2,Mississippi,40-49 years,0.0,0.0,0.0
2020,2,Mississippi,50-64 years,0.0,0.0,0.0
2020,2,Mississippi,65-74 years,0.0,0.0,0.0
2020,2,Mississippi,75-84 years,0.0,0.0,0.0
2020,2,Mississippi,85 years and over,0.0,0.0,0.0
2020,2,Missouri,0-17 years,0.0,0.0,0.0
2020,2,Missouri,18-29 years,0.0,0.0,0.0
2020,2,Missouri,30-39 years,0.0,0.0,0.0
2020,2,Missouri,40-49 years,0.0,0.0,0.0
2020,2,Missouri,50-64 years,0.0,0.0,0.0
2020,2,Missouri,65-74 years,0.0,0.0,0.0
2020,2,Missouri,75-84 years,0.0,0.0,0.0
2020,2,Missouri,85 years and over,0.0,0.0,0.0
2020,2,Montana,0-17 years,0.0,0.0,0.0
2020,2,Montana,18-29 years,0.0,0.0,0.0
2020,2,Montana,30-39 years,0.0,0.0,0.0
2020,2,Montana,40-49 years,0.0,0.0,0.0
2020,2,Montana,50-64 years,0.0,0.0,0.0
2020,2,Montana,65-74 years,0.0,0.0,0.0
2020,2,Montana,75-84 years,0.0,0.0,0.0
2020,2,Montana,85 years and over,0.0,0.0,0.0
2020,2,Nebraska,0-17 years,0.0,0.0,0.0
2020,2,Nebraska,18-29 years,0.0,0.0,0.0
2020,2,Nebraska,30-39 years,0.0,0.0,0.0
2020,2,Nebraska,40-49 years,0.0,0.0,0.0
2020,2,Nebraska,50-64 years,0.0,0.0,0.0
2020,2,Nebraska,65-74 years,0.0,0.0,0.0
2020,2,Nebraska,75-84 years,0.0,0.0,0.0
2020,2,Nebraska,85 years and over,0.0,0.0,0.0
2020,2,Nevada,0-17 years,0.0,0.0,0.0
2020,2,Nevada,18-29 years,0.0,0.0,0.0
2020,2,Nevada,30-39 years,0.0,0.0,0.0
2020,2,Nevada,40-49 years,0.0,0.0,0.0
2020,2,Nevada,50-64 years,0.0,0.0,0.0
2020,2,Nevada,65-74 years,0.0,0.0,0.0
2020,2,Nevada,75-84 years,0.0,0.0,0.0
2020,2,Nevada,85 years and over,0.0,0.0,0.0
2020,2,New Hampshire,0-17 years,0.0,0.0,0.0
2020,2,New Hampshire,18-29 years,0.0,0.0,0.0
2020,2,New Hampshire,30-39 years,0.0,0.0,0.0
2020,2,New Hampshire,40-49 years,0.0,0.0,0.0
2020,2,New Hampshire,50-64 years,0.0,0.0,0.0
2020,2,New Hampshire,65-74 years,0.0,0.0,0.0
2020,2,New Hampshire,75-84 years,0.0,0.0,0.0
2020,2,New Hampshire,85 years and over,0.0,0.0,0.0
2020,2,New Jersey,0-17 years,0.0,0.0,0.0
2020,2,New Jersey,18-29 years,0.0,0.0,0.0
2020,2,New Jersey,30-39 years,0.0,0.0,0.0
2020,2,New Jersey,40-49 years,0.0,0.0,0.0
2020,2,New Jersey,50-64 years,0.0,0.0,0.0
2020,2,New Jersey,65-74 years,0.0,0.0,0.0
2020,2,New Jersey,75-84 years,0.0,0.0,0.0
2020,2,New Jersey,85 years and over,0.0,0.0,0.0
2020,2,New Mexico,0-17 years,0.0,0.0,0.0
2020,2,New Mexico,18-29 years,0.0,0.0,0.0
2020,2,New Mexico,30-39 years,0.0,0.0,0.0
2020,2,New Mexico,40-49 years,0.0,0.0,0.0
2020,2,New Mexico,50-64 years,0.0,0.0,0.0
2020,2,New Mexico,65-74 years,0.0,0.0,0.0
2020,2,New Mexico,75-84 years,0.0,0.0,0.0
2020,2,New Mexico,85 years and over,0.0,0.0,0.0
2020,2,New York,0-17 years,0.0,0.0,0.0
2020,2,New York,18-29 years,0.0,0.0,0.0
2020,2,New York,30-39 years,0.0,0.0,0.0
2020,2,New York,40-49 years,0.0,0.0,0.0
2020,2,New York,50-64 years,0.0,0.0,0.0
2020,2,New York,65-74 years,0.0,0.0,0.0
2020,2,New York,75-84 years,0.0,0.0,0.0
2020,2,New York,85 years and over,0.0,0.0,0.0
2020,2,North Carolina,0-17 years,0.0,0.0,0.0
2020,2,North Carolina,18-29 years,0.0,0.0,0.0
2020,2,North Carolina,30-39 years,0.0,0.0,0.0
2020,2,North Carolina,40-49 years,0.0,0.0,0.0
2020,2,North Carolina,50-64 years,0.0,0.0,0.0
2020,2,North Carolina,65-74 years,0.0,0.0,0.0
2020,2,North Carolina,75-84 years,0.0,0.0,0.0
2020,2,North Carolina,85 years and over,0.0,0.0,0.0
2020,2,North Dakota,0-17 years,0.0,0.0,0.0
2020,2,North Dakota,18-29 years,0.0,0.0,0.0
2020,2,North Dakota,30-39 years,0.0,0.0,0.0
2020,2,North Dakota,40-49 years,0.0,0.0,0.0
2020,2,North Dakota,50-64 years,0.0,0.0,0.0
2020,2,North Dakota,65-74 years,0.0,0.0,0.0
2020,2,North Dakota,75-84 years,0.0,0.0,0.0
2020,2,North Dakota,85 years and over,0.0,0.0,0.0
2020,2,Ohio,0-17 years,0.0,0.0,0.0
2020,2,Ohio,18-29 years,0.0,0.0,0.0
2020,2,Ohio,30-39 years,0.0,0.0,0.0
2020,2,Ohio,40-49 years,0.0,0.0,0.0
2020,2,Ohio,50-64 years,0.0,0.0,0.0
2020,2,Ohio,65-74 years,0.0,0.0,0.0
2020,2,Ohio,75-84 years,0.0,0.0,0.0
2020,2,Ohio,85 years and over,0.0,0.0,0.0
2020,2,Oklahoma,0-17 years,0.0,0.0,0.0
2020,2,Oklahoma,18-29 years,0.0,0.0,0.0
2020,2,Oklahoma,30-39 years,0.0,0.0,0.0
2020,2,Oklahoma,40-49 years,0.0,0.0,0.0
2020,2,Oklahoma,50-64 years,0.0,0.0,0.0
2020,2,Oklahoma,65-74 years,0.0,0.0,0.0
2020,2,Oklahoma,75-84 years,0.0,0.0,0.0
2020,2,Oklahoma,85 years and over,0.0,0.0,0.0
2020,2,Oregon,0-17 years,0.0,0.0,0.0
2020,2,Oregon,18-29 years,0.0,0.0,0.0
2020,2,Oregon,30-39 years,0.0,0.0,0.0
2020,2,Oregon,40-49 years,0.0,0.0,0.0
2020,2,Oregon,50-64 years,0.0,0.0,0.0
2020,2,Oregon,65-74 years,0.0,0.0,0.0
2020,2,Oregon,75-84 years,0.0,0.0,0.0
2020,2,Oregon,85 years and over,0.0,0.0,0.0
2020,2,Pennsylvania,0-17 years,0.0,0.0,0.0
2020,2,Pennsylvania,18-29 years,0.0,0.0,0.0
2020,2,Pennsylvania,30-39 years,0.0,0.0,0.0
2020,2,Pennsylvania,40-49 years,0.0,0.0,0.0
2020,2,Pennsylvania,50-64 years,0.0,0.0,0.0
2020,2,Pennsylvania,65-74 years,0.0,0.0,0.0
2020,2,Pennsylvania,75-84 years,0.0,0.0,0.0
2020,2,Pennsylvania,85 years and over,0.0,0.0,0.0
2020,2,Rhode Island,0-17 years,0.0,0.0,0.0
2020,2,Rhode Island,18-29 years,0.0,0.0,0.0
2020,2,Rhode Island,30-39 years,0.0,0.0,0.0
2020,2,Rhode Island,40-49 years,0.0,0.0,0.0
2020,2,Rhode Island,50-64 years,0.0,0.0,0.0
2020,2,Rhode Island,65-74 years,0.0,0.0,0.0
2020,2,Rhode Island,75-84 years,0.0,0.0,0.0
2020,2,Rhode Island,85 years and over,0.0,0.0,0.0
2020,2,South Carolina,0-17 years,0.0,0.0,0.0
2020,2,South Carolina,18-29 years,0.0,0.0,0.0
2020,2,South Carolina,30-39 years,0.0,0.0,0.0
2020,2,South Carolina,40-49 years,0.0,0.0,0.0
2020,2,South Carolina,50-64 years,0.0,0.0,0.0
2020,2,South Carolina,65-74 years,0.0,0.0,0.0
2020,2,South Carolina,75-84 years,0.0,0.0,0.0
2020,2,South Carolina,85 years and over,0.0,0.0,0.0
2020,2,South Dakota,0-17 years,0.0,0.0,0.0
2020,2,South Dakota,18-29 years,0.0,0.0,0.0
2020,2,South Dakota,30-39 years,0.0,0.0,0.0
2020,2,South Dakota,40-49 years,0.0,0.0,0.0
2020,2,South Dakota,50-64 years,0.0,0.0,0.0
2020,2,South Dakota,65-74 years,0.0,0.0,0.0
2020,2,South Dakota,75-84 years,0.0,0.0,0.0
2020,2,South Dakota,85 years and over,0.0,0.0,0.0
2020,2,Tennessee,0-17 years,0.0,0.0,0.0
2020,2,Tennessee,18-29 years,0.0,0.0,0.0
2020,2,Tennessee,30-39 years,0.0,0.0,0.0
2020,2,Tennessee,40-49 years,0.0,0.0,0.0
2020,2,Tennessee,50-64 years,0.0,0.0,0.0
2020,2,Tennessee,65-74 years,0.0,0.0,0.0
2020,2,Tennessee,75-84 years,0.0,0.0,0.0
2020,2,Tennessee,85 years and over,0.0,0.0,0.0
2020,2,Texas,0-17 years,0.0,0.0,0.0
2020,2,Texas,18-29 years,0.0,0.0,0.0
2020,2,Texas,30-39 years,0.0,0.0,0.0
2020,2,Texas,40-49 years,0.0,0.0,0.0
2020,2,Texas,50-64 years,0.0,0.0,0.0
2020,2,Texas,65-74 years,0.0,0.0,0.0
2020,2,Texas,75-84 years,0.0,0.0,0.0
2020,2,Texas,85 years and over,0.0,0.0,0.0
2020,2,Utah,0-17 years,0.0,0.0,0.0
2020,2,Utah,18-29 years,0.0,0.0,0.0
2020,2,Utah,30-39 years,0.0,0.0,0.0
2020,2,Utah,40-49 years,0.0,0.0,0.0
2020,2,Utah,50-64 years,0.0,0.0,0.0
2020,2,Utah,65-74 years,0.0,0.0,0.0
2020,2,Utah,75-84 years,0.0,0.0,0.0
2020,2,Utah,85 years and over,0.0,0.0,0.0
2020,2,Vermont,0-17 years,0.0,0.0,0.0
2020,2,Vermont,18-29 years,0.0,0.0,0.0
2020,2,Vermont,30-39 years,0.0,0.0,0.0
2020,2,Vermont,40-49 years,0.0,0.0,0.0
2020,2,Vermont,50-64 years,0.0,0.0,0.0
2020,2,Vermont,65-74 years,0.0,0.0,0.0
2020,2,Vermont,75-84 years,0.0,0.0,0.0
2020,2,Vermont,85 years and over,0.0,0.0,0.0
2020,2,Virginia,0-17 years,0.0,0.0,0.0
2020,2,Virginia,18-29 years,0.0,0.0,0.0
2020,2,Virginia,30-39 years,0.0,0.0,0.0
2020,2,Virginia,40-49 years,0.0,0.0,0.0
2020,2,Virginia,50-64 years,0.0,0.0,0.0
2020,2,Virginia,65-74 years,0.0,0.0,0.0
2020,2,Virginia,75-84 years,0.0,0.0,0.0
2020,2,Virginia,85 years and over,0.0,0.0,0.0
2020,2,Washington,0-17 years,0.0,0.0,0.0
2020,2,Washington,18-29 years,0.0,0.0,0.0
2020,2,Washington,30-39 years,0.0,0.0,0.0
2020,2,Washington,40-49 years,0.0,0.0,0.0
2020,2,Washington,50-64 years,0.0,0.0,0.0
2020,2,Washington,65-74 years,0.0,0.0,0.0
2020,2,Washington,75-84 years,0.0,0.0,0.0
2020,2,Washington,85 years and over,0.0,0.0,0.0
2020,2,West Virginia,0-17 years,0.0,0.0,0.0
2020,2,West Virginia,18-29 years,0.0,0.0,0.0
2020,2,West Virginia,30-39 years,0.0,0.0,0.0
2020,2,West Virginia,40-49 years,0.0,0.0,0.0
2020,2,West Virginia,50-64 years,0.0,0.0,0.0
2020,2,West Virginia,65-74 years,0.0,0.0,0.0
2020,2,West Virginia,75-84 years,0.0,0.0,0.0
2020,2,West Virginia,85 years and over,0.0,0.0,0.0
2020,2,Wisconsin,0-17 years,0.0,0.0,0.0
2020,2,Wisconsin,18-29 years,0.0,0.0,0.0
2020,2,Wisconsin,30-39 years,0.0,0.0,0.0
2020,2,Wisconsin,40-49 years,0.0,0.0,0.0
2020,2,Wisconsin,50-64 years,0.0,0.0,0.0
2020,2,Wisconsin,65-74 years,0.0,0.0,0.0
2020,2,Wisconsin,75-84 years,0.0,0.0,0.0
2020,2,Wisconsin,85 years and over,0.0,0.0,0.0
2020,2,Wyoming,0-17 years,0.0,0.0,0.0
2020,2,Wyoming,18-29 years,0.0,0.0,0.0
2020,2,Wyoming,30-39 years,0.0,0.0,0.0
2020,2,Wyoming,40-49 years,0.0,0.0,0.0
2020,2,Wyoming,50-64 years,0.0,0.0,0.0
2020,2,Wyoming,65-74 years,0.0,0.0,0.0
2020,2,Wyoming,75-84 years,0.0,0.0,0.0
2020,2,Wyoming,85 years and over,0.0,0.0,0.0
2020,3,Alabama,0-17 years,0.0,36.0,0.0
2020,3,Alabama,18-29 years,0.0,36.0,0.0
2020,3,Alabama,30-39 years,0.0,36.0,0.0
2020,3,Alabama,40-49 years,0.0,36.0,0.0
2020,3,Alabama,50-64 years,12.0,36.0,0.3333333333333333
2020,3,Alabama,65-74 years,14.0,36.0,0.3888888888888889
2020,3,Alabama,75-84 years,0.0,36.0,0.0
2020,3,Alabama,85 years and over,10.0,36.0,0.2777777777777778
2020,3,Arizona,0-17 years,0.0,48.0,0.0
2020,3,Arizona,18-29 years,0.0,48.0,0.0
2020,3,Arizona,30-39 years,0.0,48.0,0.0
2020,3,Arizona,40-49 years,0.0,48.0,0.0
2020,3,Arizona,50-64 years,17.0,48.0,0.3541666666666667
2020,3,Arizona,65-74 years,14.0,48.0,0.2916666666666667
2020,3,Arizona,75-84 years,17.0,48.0,0.3541666666666667
2020,3,Arizona,85 years and over,0.0,48.0,0.0
2020,3,Arkansas,0-17 years,0.0,0.0,0.0
2020,3,Arkansas,18-29 years,0.0,0.0,0.0
2020,3,Arkansas,30-39 years,0.0,0.0,0.0
2020,3,Arkansas,40-49 years,0.0,0.0,0.0
2020,3,Arkansas,50-64 years,0.0,0.0,0.0
2020,3,Arkansas,65-74 years,0.0,0.0,0.0
2020,3,Arkansas,75-84 years,0.0,0.0,0.0
2020,3,Arkansas,85 years and over,0.0,0.0,0.0
2020,3,California,0-17 years,0.0,275.0,0.0
2020,3,California,18-29 years,0.0,275.0,0.0
2020,3,California,30-39 years,14.0,275.0,0.05090909090909091
2020,3,California,40-49 years,13.0,275.0,0.04727272727272727
2020,3,California,50-64 years,44.0,275.0,0.16
2020,3,California,65-74 years,68.0,275.0,0.24727272727272728
2020,3,California,75-84 years,73.0,275.0,0.26545454545454544
2020,3,California,85 years and over,63.0,275.0,0.2290909090909091
2020,3,Colorado,0-17 years,0.0,101.0,0.0
2020,3,Colorado,18-29 years,0.0,101.0,0.0
2020,3,Colorado,30-39 years,0.0,101.0,0.0
2020,3,Colorado,40-49 years,0.0,101.0,0.0
2020,3,Colorado,50-64 years,14.0,101.0,0.13861386138613863
2020,3,Colorado,65-74 years,20.0,101.0,0.19801980198019803
2020,3,Colorado,75-84 years,39.0,101.0,0.38613861386138615
2020,3,Colorado,85 years and over,28.0,101.0,0.27722772277227725
2020,3,Connecticut,0-17 years,0.0,117.0,0.0
2020,3,Connecticut,18-29 years,0.0,117.0,0.0
2020,3,Connecticut,30-39 years,0.0,117.0,0.0
2020,3,Connecticut,40-49 years,0.0,117.0,0.0
2020,3,Connecticut,50-64 years,10.0,117.0,0.08547008547008547
2020,3,Connecticut,65-74 years,19.0,117.0,0.1623931623931624
2020,3,Connecticut,75-84 years,34.0,117.0,0.2905982905982906
2020,3,Connecticut,85 years and over,54.0,117.0,0.46153846153846156
2020,3,Delaware,0-17 years,0.0,0.0,0.0
2020,3,Delaware,18-29 years,0.0,0.0,0.0
2020,3,Delaware,30-39 years,0.0,0.0,0.0
2020,3,Delaware,40-49 years,0.0,0.0,0.0
2020,3,Delaware,50-64 years,0.0,0.0,0.0
2020,3,Delaware,65-74 years,0.0,0.0,0.0
2020,3,Delaware,75-84 years,0.0,0.0,0.0
2020,3,Delaware,85 years and over,0.0,0.0,0.0
2020,3,District of Columbia,0-17 years,0.0,0.0,0.0
2020,3,District of Columbia,18-29 years,0.0,0.0,0.0
2020,3,District of Columbia,30-39 years,0.0,0.0,0.0
2020,3,District of Columbia,40-49 years,0.0,0.0,0.0
2020,3,District of Columbia,50-64 years,0.0,0.0,0.0
2020,3,District of Columbia,65-74 years,0.0,0.0,0.0
2020,3,District of Columbia,75-84 years,0.0,0.0,0.0
2020,3,District of Columbia,85 years and over,0.0,0.0,0.0
2020,3,Florida,0-17 years,0.0,179.0,0.0
2020,3,Florida,18-29 years,0.0,179.0,0.0
2020,3,Florida,30-39 years,0.0,179.0,0.0
2020,3,Florida,40-49 years,0.0,179.0,0.0
2020,3,Florida,50-64 years,21.0,179.0,0.11731843575418995
2020,3,Florida,65-74 years,50.0,179.0,0.27932960893854747
2020,3,Florida,75-84 years,59.0,179.0,0.329608938547486
2020,3,Florida,85 years and over,49.0,179.0,0.2737430167597765
2020,3,Georgia,0-17 years,0.0,208.0,0.0
2020,3,Georgia,18-29 years,0.0,208.0,0.0
2020,3,Georgia,30-39 years,0.0,208.0,0.0
2020,3,Georgia,40-49 years,14.0,208.0,0.0673076923076923
2020,3,Georgia,50-64 years,40.0,208.0,0.19230769230769232
2020,3,Georgia,65-74 years,59.0,208.0,0.28365384615384615
2020,3,Georgia,75-84 years,59.0,208.0,0.28365384615384615
2020,3,Georgia,85 years and over,36.0,208.0,0.17307692307692307
2020,3,Idaho,0-17 years,0.0,0.0,0.0
2020,3,Idaho,18-29 years,0.0,0.0,0.0
2020,3,Idaho,30-39 years,0.0,0.0,0.0
2020,3,Idaho,40-49 years,0.0,0.0,0.0
2020,3,Idaho,50-64 years,0.0,0.0,0.0
2020,3,Idaho,65-74 years,0.0,0.0,0.0
2020,3,Idaho,75-84 years,0.0,0.0,0.0
2020,3,Idaho,85 years and over,0.0,0.0,0.0
2020,3,Illinois,0-17 years,0.0,183.0,0.0
2020,3,Illinois,18-29 years,0.0,183.0,0.0
2020,3,Illinois,30-39 years,0.0,183.0,0.0
2020,3,Illinois,40-49 years,10.0,183.0,0.0546448087431694
2020,3,Illinois,50-64 years,43.0,183.0,0.23497267759562843
2020,3,Illinois,65-74 years,56.0,183.0,0.30601092896174864
2020,3,Illinois,75-84 years,45.0,183.0,0.2459016393442623
2020,3,Illinois,85 years and over,29.0,183.0,0.15846994535519127
2020,3,Indiana,0-17 years,0.0,117.0,0.0
2020,3,Indiana,18-29 years,0.0,117.0,0.0
2020,3,Indiana,30-39 years,0.0,117.0,0.0
2020,3,Indiana,40-49 years,0.0,117.0,0.0
2020,3,Indiana,50-64 years,21.0,117.0,0.1794871794871795
2020,3,Indiana,65-74 years,29.0,117.0,0.24786324786324787
2020,3,Indiana,75-84 years,40.0,117.0,0.3418803418803419
2020,3,Indiana,85 years and over,27.0,117.0,0.23076923076923078
2020,3,Iowa,0-17 years,0.0,0.0,0.0
2020,3,Iowa,18-29 years,0.0,0.0,0.0
2020,3,Iowa,30-39 years,0.0,0.0,0.0
2020,3,Iowa,40-49 years,0.0,0.0,0.0
2020,3,Iowa,50-64 years,0.0,0.0,0.0
2020,3,Iowa,65-74 years,0.0,0.0,0.0
2020,3,Iowa,75-84 years,0.0,0.0,0.0
2020,3,Iowa,85 years and over,0.0,0.0,0.0
2020,3,Kansas,0-17 years,0.0,0.0,0.0
2020,3,Kansas,18-29 years,0.0,0.0,0.0
2020,3,Kansas,30-39 years,0.0,0.0,0.0
2020,3,Kansas,40-49 years,0.0,0.0,0.0
2020,3,Kansas,50-64 years,0.0,0.0,0.0
2020,3,Kansas,65-74 years,0.0,0.0,0.0
2020,3,Kansas,75-84 years,0.0,0.0,0.0
2020,3,Kansas,85 years and over,0.0,0.0,0.0
2020,3,Kentucky,0-17 years,0.0,0.0,0.0
2020,3,Kentucky,18-29 years,0.0,0.0,0.0
2020,3,Kentucky,30-39 years,0.0,0.0,0.0
2020,3,Kentucky,40-49 years,0.0,0.0,0.0
2020,3,Kentucky,50-64 years,0.0,0.0,0.0
2020,3,Kentucky,65-74 years,0.0,0.0,0.0
2020,3,Kentucky,75-84 years,0.0,0.0,0.0
2020,3,Kentucky,85 years and over,0.0,0.0,0.0
2020,3,Louisiana,0-17 years,0.0,383.0,0.0
2020,3,Louisiana,18-29 years,0.0,383.0,0.0
2020,3,Louisiana,30-39 years,0.0,383.0,0.0
2020,3,Louisiana,40-49 years,24.0,383.0,0.06266318537859007
2020,3,Louisiana,50-64 years,98.0,383.0,0.2558746736292428
2020,3,Louisiana,65-74 years,70.0,383.0,0.18276762402088773
2020,3,Louisiana,75-84 years,115.0,383.0,0.3002610966057441
2020,3,Louisiana,85 years and over,76.0,383.0,0.19843342036553524
2020,3,Maine,0-17 years,0.0,0.0,0.0
2020,3,Maine,18-29 years,0.0,0.0,0.0
2020,3,Maine,30-39 years,0.0,0.0,0.0
2020,3,Maine,40-49 years,0.0,0.0,0.0
2020,3,Maine,50-64 years,0.0,0.0,0.0
2020,3,Maine,65-74 years,0.0,0.0,0.0
2020,3,Maine,75-84 years,0.0,0.0,0.0
2020,3,Maine,85 years and over,0.0,0.0,0.0
2020,3,Maryland,0-17 years,0.0,35.0,0.0
2020,3,Maryland,18-29 years,0.0,35.0,0.0
2020,3,Maryland,30-39 years,0.0,35.0,0.0
2020,3,Maryland,40-49 years,0.0,35.0,0.0
2020,3,Maryland,50-64 years,10.0,35.0,0.2857142857142857
2020,3,Maryland,65-74 years,12.0,35.0,0.34285714285714286
2020,3,Maryland,75-84 years,13.0,35.0,0.37142857142857144
2020,3,Maryland,85 years and over,0.0,35.0,0.0
2020,3,Massachusetts,0-17 years,0.0,123.0,0.0
2020,3,Massachusetts,18-29 years,0.0,123.0,0.0
2020,3,Massachusetts,30-39 years,0.0,123.0,0.0
2020,3,Massachusetts,40-49 years,0.0,123.0,0.0
2020,3,Massachusetts,50-64 years,16.0,123.0,0.13008130081300814
2020,3,Massachusetts,65-74 years,22.0,123.0,0.17886178861788618
2020,3,Massachusetts,75-84 years,39.0,123.0,0.3170731707317073
2020,3,Massachusetts,85 years and over,46.0,123.0,0.37398373983739835
2020,3,Michigan,0-17 years,0.0,488.0,0.0
2020,3,Michigan,18-29 years,0.0,488.0,0.0
2020,3,Michigan,30-39 years,14.0,488.0,0.028688524590163935
2020,3,Michigan,40-49 years,41.0,488.0,0.08401639344262295
2020,3,Michigan,50-64 years,120.0,488.0,0.2459016393442623
2020,3,Michigan,65-74 years,117.0,488.0,0.23975409836065573
2020,3,Michigan,75-84 years,112.0,488.0,0.22950819672131148
2020,3,Michigan,85 years and over,84.0,488.0,0.1721311475409836
2020,3,Minnesota,0-17 years,0.0,11.0,0.0
2020,3,Minnesota,18-29 years,0.0,11.0,0.0
2020,3,Minnesota,30-39 years,0.0,11.0,0.0
2020,3,Minnesota,40-49 years,0.0,11.0,0.0
2020,3,Minnesota,50-64 years,0.0,11.0,0.0
2020,3,Minnesota,65-74 years,0.0,11.0,0.0
2020,3,Minnesota,75-84 years,0.0,11.0,0.0
2020,3,Minnesota,85 years and over,11.0,11.0,1.0
2020,3,Mississippi,0-17 years,0.0,11.0,0.0
2020,3,Mississippi,18-29 years,0.0,11.0,0.0
2020,3,Mississippi,30-39 years,0.0,11.0,0.0
2020,3,Mississippi,40-49 years,0.0,11.0,0.0
2020,3,Mississippi,50-64 years,0.0,11.0,0.0
2020,3,Mississippi,65-74 years,11.0,11.0,1.0
2020,3,Mississippi,75-84 years,0.0,11.0,0.0
2020,3,Mississippi,85 years and over,0.0,11.0,0.0
2020,3,Missouri,0-17 years,0.0,12.0,0.0
2020,3,Missouri,18-29 years,0.0,12.0,0.0
2020,3,Missouri,30-39 years,0.0,12.0,0.0
2020,3,Missouri,40-49 years,0.0,12.0,0.0
